SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND,Historical_Avg_Rainfall,Rainfall_Anomaly,Rainfall_Anomaly_Percent
East Rajasthan,1998,0.0,1.8,3.7,3.4,2.2,46.4,145.9,118.1,114.8,36.7,2.7,0.0,475.8,1.8,9.3,425.2,39.5,656.5017094017094,-180.70170940170937,-27.524941186579472
East Rajasthan,1999,1.6,4.9,0.1,0.1,6.3,53.4,190.5,70.9,65.1,15.5,0.0,0.1,408.4,6.5,6.4,379.9,15.6,656.5017094017094,-248.1017094017094,-37.79147957250748
East Rajasthan,2000,0.3,0.6,0.4,2.3,21.0,20.2,270.6,95.5,28.7,0.4,0.0,0.1,440.0,0.8,23.7,415.0,0.5,656.5017094017094,-216.50170940170938,-32.978087688303845
East Rajasthan,2001,0.9,0.1,0.3,6.4,22.9,100.2,271.4,126.4,7.7,9.2,0.0,5.8,551.2,1.0,29.5,505.7,15.0,656.5017094017094,-105.30170940170933,-16.03982257680244
East Rajasthan,2002,1.6,11.0,0.1,1.2,8.6,71.4,13.5,130.6,41.2,0.8,0.8,4.5,285.3,12.6,9.8,256.8,6.0,656.5017094017094,-371.20170940170937,-56.54238276698429
East Rajasthan,2003,4.1,21.4,0.5,0.2,3.5,76.6,245.8,178.5,93.6,0.1,0.0,2.3,626.6,25.4,4.2,594.4,2.5,656.5017094017094,-29.901709401709354,-4.554703967025421
East Rajasthan,2004,2.5,0.0,0.0,2.2,9.3,52.8,105.8,380.9,24.7,27.5,0.4,0.1,606.2,2.5,11.5,564.2,28.0,656.5017094017094,-50.30170940170933,-7.662083537840421
East Rajasthan,2005,0.4,3.6,5.7,6.2,4.8,55.6,239.0,80.0,172.5,0.0,0.0,0.0,567.9,4.1,16.7,547.1,0.0,656.5017094017094,-88.6017094017094,-13.49603635951762
East Rajasthan,2006,0.0,0.0,11.9,0.4,13.1,73.8,215.9,341.5,88.9,2.4,0.1,0.5,748.4,0.0,25.4,720.0,3.0,656.5017094017094,91.8982905982906,13.99817994107592
East Rajasthan,2007,0.7,16.8,10.6,1.5,5.5,63.0,223.0,167.9,86.1,0.0,0.0,0.5,575.7,17.5,17.6,540.1,0.5,656.5017094017094,-80.80170940170933,-12.307920641264813
East Rajasthan,2008,0.1,0.0,0.5,9.0,22.1,160.6,166.1,167.9,112.7,3.0,2.4,0.1,644.6,0.1,31.6,607.3,5.5,656.5017094017094,-11.901709401709354,-1.8128984633651228
East Rajasthan,2009,0.5,0.2,2.4,0.2,5.7,38.9,189.1,113.3,45.5,10.9,7.0,0.5,414.1,0.7,8.4,386.7,18.4,656.5017094017094,-242.40170940170935,-36.92324116301504
East Rajasthan,2010,1.9,2.4,0.5,0.4,0.7,27.3,196.2,275.9,128.9,0.8,49.5,5.0,689.4,4.3,1.6,628.3,55.2,656.5017094017094,32.8982905982906,5.0111507901893875
East Rajasthan,2011,0.0,11.2,0.2,0.5,5.1,140.9,193.6,284.1,166.4,0.0,0.0,0.0,802.1,11.2,5.9,784.9,0.0,656.5017094017094,145.59829059829065,22.17789969366248
East Rajasthan,2012,1.9,0.0,0.0,3.6,9.5,11.2,170.5,365.0,131.3,0.5,0.0,0.1,693.6,1.9,13.1,678.0,0.6,656.5017094017094,37.098290598290646,5.650905407710131
East Rajasthan,2013,1.4,21.7,0.4,3.2,1.0,90.6,319.0,278.5,88.0,30.6,1.3,0.3,836.1,23.1,4.6,776.1,32.2,656.5017094017094,179.59829059829065,27.356865645020818
East Rajasthan,2014,28.4,10.0,6.4,7.3,8.4,23.5,197.1,261.0,136.9,3.2,0.0,1.1,683.3,38.4,22.1,618.4,4.4,656.5017094017094,26.798290598290578,4.081983369504506
East Rajasthan,2015,12.1,0.1,55.9,15.9,3.5,96.4,297.6,142.8,20.1,5.0,0.5,0.8,650.7,12.1,75.3,557.0,6.3,656.5017094017094,-5.801709401709331,-0.8837310426802408
East Rajasthan,2016,0.6,0.4,3.8,0.0,9.5,61.7,326.2,385.6,40.2,32.6,0.0,0.0,860.6,1.0,13.3,813.7,32.6,656.5017094017094,204.09829059829065,31.088767580558446
East Rajasthan,2017,8.4,0.0,5.5,0.7,15.1,89.9,293.3,137.3,46.4,0.0,0.4,3.4,600.3,8.4,21.3,566.9,3.8,656.5017094017094,-56.20170940170942,-8.560786452929088
West Madhya Pradesh,1901,25.8,5.8,5.8,2.8,2.1,41.2,228.9,349.9,47.9,5.6,0.0,2.4,718.2,31.6,10.7,667.9,7.9,944.1715517241379,-225.97155172413784,-23.93331501160933
West Madhya Pradesh,1902,22.1,8.4,0.0,2.0,5.9,35.9,401.9,179.4,194.1,37.9,10.0,14.2,911.7,30.5,8.0,811.2,62.0,944.1715517241379,-32.47155172413784,-3.439158028521619
West Madhya Pradesh,1903,5.3,0.0,0.0,0.0,22.3,50.6,304.9,261.1,250.2,55.1,0.0,0.0,949.6,5.3,22.3,866.8,55.1,944.1715517241379,5.428448275862138,0.5749430033079611
West Madhya Pradesh,1904,3.2,15.5,14.8,0.0,12.0,96.6,273.0,218.6,125.9,3.3,1.8,9.6,774.4,18.7,26.9,714.1,14.7,944.1715517241379,-169.7715517241379,-17.98100688525518
West Madhya Pradesh,1905,3.5,4.4,1.1,0.8,3.0,36.1,326.3,137.6,183.5,0.3,0.0,0.0,696.5,7.9,4.9,683.5,0.3,944.1715517241379,-247.67155172413788,-26.231626156482733
West Madhya Pradesh,1906,0.0,11.0,6.8,0.0,0.5,180.0,344.5,198.6,266.2,1.5,0.2,0.9,1010.2,11.0,7.3,989.3,2.6,944.1715517241379,66.02844827586216,6.993268135995898
West Madhya Pradesh,1907,5.2,25.1,0.6,12.3,2.8,48.7,202.2,328.5,17.3,0.0,7.8,0.0,650.4,30.3,15.7,596.6,7.8,944.1715517241379,-293.7715517241379,-31.114213427388908
West Madhya Pradesh,1908,12.1,0.6,10.1,1.5,1.9,104.5,368.8,281.9,48.5,0.5,0.4,1.8,832.6,12.7,13.6,803.6,2.7,944.1715517241379,-111.57155172413786,-11.81687284693112
West Madhya Pradesh,1909,3.5,2.1,0.4,24.8,9.8,150.0,246.2,257.9,106.8,0.9,0.0,27.9,830.2,5.6,35.0,760.8,28.8,944.1715517241379,-113.97155172413784,-12.071063941294996
West Madhya Pradesh,1910,1.5,0.0,0.3,0.3,0.7,171.0,183.5,273.9,244.1,50.3,33.8,0.0,959.5,1.5,1.3,872.6,84.1,944.1715517241379,15.328448275862115,1.6234812675589578
West Madhya Pradesh,1911,16.2,0.5,3.5,0.0,0.8,112.2,111.1,154.2,222.3,11.8,43.7,0.0,676.5,16.7,4.3,599.9,55.6,944.1715517241379,-267.6715517241379,-28.349885276181723
West Madhya Pradesh,1912,2.1,8.4,0.1,0.4,2.2,48.0,322.3,264.4,94.8,2.0,60.6,1.9,807.3,10.5,2.7,729.6,64.5,944.1715517241379,-136.87155172413793,-14.496470633350347
West Madhya Pradesh,1913,0.0,7.6,3.0,0.0,28.2,168.7,290.0,220.4,58.5,0.4,0.3,13.4,790.5,7.6,31.2,737.7,14.1,944.1715517241379,-153.67155172413788,-16.27580829389749
West Madhya Pradesh,1914,0.0,2.6,7.4,4.1,13.4,127.7,352.6,155.2,154.7,6.3,10.7,1.7,836.3,2.6,24.9,790.2,18.7,944.1715517241379,-107.87155172413793,-11.424994909786815
West Madhya Pradesh,1915,9.5,24.5,34.3,5.4,6.6,124.2,179.0,215.2,90.1,75.5,3.8,4.6,772.7,34.0,46.3,608.5,83.9,944.1715517241379,-171.47155172413784,-18.16105891042959
West Madhya Pradesh,1916,0.0,8.6,0.0,0.2,17.7,220.0,242.5,474.4,153.4,76.8,25.5,0.0,1219.2,8.6,17.9,1090.4,102.3,944.1715517241379,275.02844827586216,29.129075936850324
West Madhya Pradesh,1917,8.3,23.1,4.5,1.9,62.7,184.3,316.6,338.0,275.4,94.4,0.0,0.1,1309.3,31.4,69.1,1114.3,94.5,944.1715517241379,365.12844827586207,38.67183327109426
West Madhya Pradesh,1918,0.3,1.5,2.0,0.1,10.2,100.5,124.2,202.9,50.6,0.5,14.2,2.5,509.4,1.8,12.2,478.1,17.2,944.1715517241379,-434.7715517241379,-46.04794022126678
West Madhya Pradesh,1919,43.8,1.7,0.4,4.2,10.9,163.9,330.2,545.1,69.9,39.0,22.0,1.8,1232.8,45.5,15.5,1109.1,62.7,944.1715517241379,288.62844827586207,30.569492138245625
West Madhya Pradesh,1920,54.1,1.0,2.1,0.2,23.4,120.1,303.3,146.4,64.2,0.0,0.0,0.0,714.8,55.1,25.7,634.0,0.0,944.1715517241379,-229.37155172413793,-24.29341906195817
West Madhya Pradesh,1921,28.6,0.3,0.0,0.0,0.0,136.8,187.3,215.3,238.9,1.3,0.0,0.0,808.7,29.0,0.0,778.3,1.3,944.1715517241379,-135.47155172413784,-14.348192494971407
West Madhya Pradesh,1922,31.5,3.5,0.0,0.0,6.7,130.7,311.7,147.7,243.4,1.7,32.7,8.5,918.2,35.0,6.8,833.5,42.9,944.1715517241379,-25.97155172413784,-2.750723814619448
West Madhya Pradesh,1923,0.9,2.7,8.4,2.6,3.5,12.1,561.6,296.2,173.6,0.7,1.2,7.6,1071.0,3.7,14.4,1043.4,9.5,944.1715517241379,126.82844827586212,13.432775859880817
West Madhya Pradesh,1924,11.9,3.4,0.5,0.6,2.0,34.3,346.5,335.6,208.4,68.2,0.2,19.5,1031.3,15.4,3.2,924.9,87.9,944.1715517241379,87.12844827586207,9.22803150727832
West Madhya Pradesh,1925,0.0,0.0,0.0,0.0,34.9,165.7,260.1,146.6,37.8,1.2,45.5,1.6,693.5,0.0,34.9,610.2,48.3,944.1715517241379,-250.67155172413788,-26.54936502443758
West Madhya Pradesh,1926,16.0,0.8,8.8,2.5,8.5,21.9,268.3,429.0,143.5,12.8,0.2,1.5,913.8,16.8,19.8,862.8,14.5,944.1715517241379,-30.37155172413793,-3.2167408209532353
West Madhya Pradesh,1927,0.0,1.7,6.5,0.5,1.6,78.3,334.2,217.7,74.1,36.8,101.2,20.2,872.9,1.7,8.6,704.4,158.2,944.1715517241379,-71.27155172413791,-7.548580720737663
West Madhya Pradesh,1928,0.4,31.9,2.8,0.0,2.5,75.6,395.0,217.6,49.5,66.9,1.6,51.9,895.6,32.3,5.3,737.7,120.3,944.1715517241379,-48.57155172413786,-5.144356619879307
West Madhya Pradesh,1929,6.3,8.8,0.1,4.8,0.7,108.5,288.0,215.5,88.8,1.6,0.0,5.5,728.7,15.1,5.6,700.8,7.1,944.1715517241379,-215.47155172413784,-22.82122897376736
West Madhya Pradesh,1930,3.0,0.3,0.0,2.2,5.1,96.4,392.8,183.5,167.1,36.9,0.6,0.3,888.2,3.3,7.3,839.8,37.8,944.1715517241379,-55.97155172413784,-5.92811249416793
West Madhya Pradesh,1931,2.2,1.4,0.4,0.1,1.5,48.2,281.6,424.1,226.0,132.1,10.4,3.7,1131.6,3.5,2.0,979.9,146.2,944.1715517241379,187.42844827586202,19.85110099256874
West Madhya Pradesh,1932,0.0,2.9,12.7,2.6,1.8,57.0,467.0,128.3,289.8,24.8,1.4,0.0,988.3,2.9,17.1,942.1,26.2,944.1715517241379,44.12844827586207,4.673774399925496
West Madhya Pradesh,1933,0.2,5.0,2.1,11.7,36.7,196.5,276.9,351.8,288.1,22.7,11.4,8.5,1211.6,5.2,50.5,1113.3,42.7,944.1715517241379,267.428448275862,28.324137471364697
West Madhya Pradesh,1934,7.0,0.0,6.0,0.8,0.1,124.7,237.6,415.7,340.5,2.9,24.8,4.8,1164.9,7.0,6.9,1118.5,32.6,944.1715517241379,220.7284482758622,23.378002426867575
West Madhya Pradesh,1935,5.3,2.9,0.0,7.8,0.7,94.3,361.2,157.5,213.6,17.8,0.6,9.5,871.1,8.2,8.4,826.6,27.9,944.1715517241379,-73.07155172413786,-7.7392240415105675
West Madhya Pradesh,1936,2.6,6.0,17.5,2.5,11.2,192.2,152.8,211.6,198.4,0.6,104.1,1.6,901.2,8.7,31.2,755.0,106.3,944.1715517241379,-42.97155172413784,-4.551244066363588
West Madhya Pradesh,1937,1.0,12.1,6.1,8.1,3.6,177.6,442.0,163.9,201.9,30.0,1.0,6.2,1053.4,13.1,17.8,985.4,37.2,944.1715517241379,109.2284482758622,11.568707834545718
West Madhya Pradesh,1938,8.7,0.0,1.5,0.8,24.5,306.3,345.5,206.1,38.6,69.0,0.0,0.0,1001.2,8.7,26.8,896.5,69.1,944.1715517241379,57.02844827586216,6.040051532131353
West Madhya Pradesh,1939,6.2,0.9,8.2,0.2,0.3,64.1,284.8,312.4,119.6,3.9,1.4,0.6,802.5,7.1,8.8,780.8,5.8,944.1715517241379,-141.67155172413788,-15.0048528220781
West Madhya Pradesh,1940,10.4,4.5,6.1,1.8,10.8,157.6,393.9,347.7,63.9,40.8,23.6,3.8,1064.7,14.9,18.7,963.1,68.1,944.1715517241379,120.52844827586216,12.76552423717564
West Madhya Pradesh,1941,19.2,19.9,5.5,0.7,2.1,52.7,195.6,349.8,93.0,0.9,0.0,0.0,739.4,39.1,8.3,691.1,0.9,944.1715517241379,-204.7715517241379,-21.68796034472841
West Madhya Pradesh,1942,28.2,28.3,0.7,1.5,1.2,122.7,558.0,286.0,163.5,0.1,0.0,11.5,1201.7,56.5,3.5,1130.1,11.6,944.1715517241379,257.52844827586216,27.27559920711371
West Madhya Pradesh,1943,25.1,0.0,0.0,3.5,25.2,122.3,359.8,179.1,187.2,60.5,0.1,0.0,962.9,25.1,28.7,848.4,60.6,944.1715517241379,18.728448275862092,1.9835853179077834
West Madhya Pradesh,1944,15.8,14.8,34.1,2.6,0.8,87.9,500.6,519.5,118.7,49.2,1.1,2.6,1347.7,30.7,37.5,1226.8,52.8,944.1715517241379,403.52844827586216,42.73889078091632
West Madhya Pradesh,1945,22.2,0.0,0.0,3.6,3.2,190.3,377.4,235.9,211.1,3.6,0.0,0.0,1047.4,22.2,6.9,1014.7,3.6,944.1715517241379,103.2284482758622,10.93323009863602
West Madhya Pradesh,1946,0.0,10.9,0.1,3.0,3.2,256.8,341.4,387.5,100.4,5.9,117.9,23.6,1250.7,10.9,6.3,1086.1,147.5,944.1715517241379,306.52844827586216,32.465334050376235
West Madhya Pradesh,1947,18.3,3.9,2.3,3.8,1.9,48.1,319.5,350.5,282.2,14.0,3.5,16.7,1064.7,22.3,7.9,1000.2,34.2,944.1715517241379,120.52844827586216,12.76552423717564
West Madhya Pradesh,1948,36.6,6.7,0.7,0.9,0.7,145.0,382.5,369.7,225.8,17.8,61.1,0.2,1247.6,43.3,2.3,1122.9,79.1,944.1715517241379,303.428448275862,32.137003886822875
West Madhya Pradesh,1949,0.0,3.4,0.4,0.3,19.7,90.3,326.9,137.2,334.7,50.8,2.4,0.0,966.2,3.4,20.4,889.1,53.2,944.1715517241379,22.02844827586216,2.3330980726581236
West Madhya Pradesh,1950,2.4,2.0,15.0,0.3,5.8,34.8,411.3,182.6,230.4,2.9,0.0,16.9,904.5,4.4,21.2,859.2,19.8,944.1715517241379,-39.671551724137885,-4.201731311613259
West Madhya Pradesh,1951,5.3,0.4,6.0,0.5,3.5,88.0,231.7,205.5,85.5,18.9,4.4,0.0,649.7,5.7,10.0,610.7,23.2,944.1715517241379,-294.47155172413784,-31.188352496578364
West Madhya Pradesh,1952,0.7,8.9,1.7,1.7,0.8,163.6,367.7,239.4,35.8,1.4,0.0,7.6,829.1,9.5,4.2,806.4,9.0,944.1715517241379,-115.07155172413786,-12.187568192878443
West Madhya Pradesh,1953,19.1,0.0,0.0,2.0,1.1,72.6,273.0,304.2,107.1,14.5,0.0,0.1,793.7,19.1,3.1,756.9,14.6,944.1715517241379,-150.47155172413784,-15.93688683474565
West Madhya Pradesh,1954,12.3,11.9,5.4,0.1,1.0,70.6,318.7,183.2,480.1,16.9,0.3,0.0,1100.7,24.2,6.6,1052.6,17.3,944.1715517241379,156.52844827586216,16.57839065263382
West Madhya Pradesh,1955,26.8,2.2,0.6,1.5,1.5,188.8,97.7,441.1,249.5,139.5,0.0,0.0,1149.2,29.0,3.6,977.1,139.5,944.1715517241379,205.02844827586216,21.715169017903865
West Madhya Pradesh,1956,10.9,0.8,3.5,0.4,49.1,112.1,411.4,235.5,127.8,95.8,12.8,5.7,1065.8,11.7,53.0,886.8,114.3,944.1715517241379,121.62844827586207,12.882028488759076
West Madhya Pradesh,1957,12.5,0.1,30.4,5.6,4.0,89.3,223.2,339.9,112.7,12.5,1.2,1.6,832.9,12.6,40.0,765.0,15.2,944.1715517241379,-111.27155172413791,-11.78509896013564
West Madhya Pradesh,1958,3.2,1.3,1.4,3.2,0.9,82.5,383.6,284.0,271.1,57.7,10.1,0.7,1099.7,4.5,5.6,1021.2,68.5,944.1715517241379,155.52844827586216,16.47247769664887
West Madhya Pradesh,1959,23.0,0.1,0.2,4.0,22.0,78.9,395.5,325.8,254.3,70.7,7.0,0.0,1181.4,23.1,26.1,1054.5,77.8,944.1715517241379,237.2284482758622,25.125566200619243
West Madhya Pradesh,1960,25.2,0.0,12.4,1.4,6.6,132.5,203.2,392.9,53.6,53.2,0.0,1.5,882.3,25.2,20.3,782.1,54.6,944.1715517241379,-61.87155172413793,-6.552998934479142
West Madhya Pradesh,1961,22.0,1.8,0.5,0.7,6.9,74.0,311.3,318.8,559.4,128.5,8.3,1.3,1433.7,23.9,8.2,1263.5,138.2,944.1715517241379,489.52844827586216,51.84740499562197
West Madhya Pradesh,1962,6.7,4.9,7.8,8.4,4.1,16.4,308.7,207.0,313.3,0.1,8.2,20.3,905.9,11.6,20.3,845.5,28.6,944.1715517241379,-38.27155172413791,-4.053453173234333
West Madhya Pradesh,1963,6.1,5.5,2.5,3.0,3.9,71.0,235.2,363.1,155.4,26.8,30.6,2.2,905.4,11.6,9.4,824.8,59.5,944.1715517241379,-38.77155172413791,-4.106409651226808
West Madhya Pradesh,1964,0.0,0.0,2.2,0.0,7.7,111.7,278.8,312.2,163.3,2.8,0.0,1.2,880.1,0.1,10.0,866.0,4.1,944.1715517241379,-64.07155172413786,-6.786007437646023
West Madhya Pradesh,1965,4.8,0.7,1.6,2.0,0.6,31.1,270.8,142.5,124.0,5.9,1.0,9.6,594.7,5.5,4.2,568.5,16.5,944.1715517241379,-349.47155172413784,-37.013565075750584
West Madhya Pradesh,1966,4.0,0.9,2.2,0.1,2.8,69.2,267.7,200.6,104.0,0.6,23.8,4.1,680.0,4.9,5.1,641.5,28.5,944.1715517241379,-264.1715517241379,-27.979189930234398
West Madhya Pradesh,1967,0.0,0.0,31.9,2.5,0.9,125.9,223.5,253.8,222.2,2.3,0.1,82.5,945.6,0.0,35.3,825.4,84.9,944.1715517241379,1.428448275862138,0.1512911793681635
West Madhya Pradesh,1968,9.2,2.0,9.7,1.2,0.2,34.4,404.1,291.9,94.1,14.1,0.0,0.4,861.2,11.2,11.1,824.4,14.5,944.1715517241379,-82.97155172413784,-8.787762305761564
West Madhya Pradesh,1969,5.7,0.3,0.0,0.2,0.8,47.9,393.4,395.9,226.5,0.0,45.8,0.3,1117.0,6.1,1.1,1063.7,46.1,944.1715517241379,172.82844827586212,18.30477183518849
West Madhya Pradesh,1970,19.9,12.1,8.3,0.5,12.2,254.4,186.5,346.6,265.8,6.8,0.0,0.0,1113.2,32.0,21.0,1053.4,6.8,944.1715517241379,169.02844827586216,17.902302602445687
West Madhya Pradesh,1971,5.4,2.0,1.2,2.8,17.7,183.9,446.9,220.3,209.6,45.6,0.2,0.0,1135.7,7.3,21.8,1060.8,45.8,944.1715517241379,191.52844827586216,20.285344112107047
West Madhya Pradesh,1972,0.1,3.7,0.1,0.1,1.9,92.0,161.5,421.3,74.4,3.9,10.1,1.1,770.3,3.8,2.1,749.3,15.1,944.1715517241379,-173.87155172413793,-18.415250004793478
West Madhya Pradesh,1973,0.1,5.2,0.0,0.3,2.6,74.0,553.1,478.8,256.6,26.2,0.2,9.8,1406.9,5.3,2.9,1362.5,36.2,944.1715517241379,462.7284482758622,49.008937775225334
West Madhya Pradesh,1974,0.2,0.6,0.3,0.7,14.6,40.8,289.5,372.9,65.3,89.0,0.8,1.9,876.6,0.8,15.7,768.5,91.6,944.1715517241379,-67.57155172413786,-7.156702783593345
West Madhya Pradesh,1975,1.2,3.4,0.6,0.2,3.4,136.2,265.4,357.7,245.3,51.0,0.0,0.3,1064.6,4.6,4.2,1004.6,51.2,944.1715517241379,120.42844827586202,12.754932941577133
West Madhya Pradesh,1976,7.3,0.7,3.4,3.8,8.4,158.9,261.3,350.5,183.3,1.2,46.8,2.0,1027.7,8.0,15.6,954.0,50.1,944.1715517241379,83.52844827586216,8.846744865732513
West Madhya Pradesh,1977,2.5,5.3,4.9,3.0,10.3,157.3,265.3,316.1,188.8,12.5,35.2,1.6,1002.7,7.8,18.2,927.4,49.4,944.1715517241379,58.52844827586216,6.198920966108777
West Madhya Pradesh,1978,3.5,15.7,5.5,4.0,0.0,138.0,318.7,409.3,61.8,7.3,21.9,17.5,1003.3,19.3,9.5,927.8,46.8,944.1715517241379,59.12844827586207,6.262468739699738
West Madhya Pradesh,1979,21.3,35.2,8.5,0.2,9.3,110.1,195.7,260.0,34.9,6.1,97.7,2.8,781.9,56.5,18.1,600.7,106.6,944.1715517241379,-162.2715517241379,-17.186659715368062
West Madhya Pradesh,1980,0.4,0.7,0.5,0.2,0.9,254.4,186.8,345.7,50.3,3.4,1.8,28.9,873.9,1.1,1.6,837.2,34.0,944.1715517241379,-70.27155172413791,-7.442667764752714
West Madhya Pradesh,1981,4.3,0.4,10.1,0.1,10.7,118.1,268.7,297.2,122.5,20.6,19.1,18.4,890.2,4.7,20.9,806.3,58.2,944.1715517241379,-53.97155172413784,-5.716286582198031
West Madhya Pradesh,1982,44.8,4.7,3.2,2.7,8.3,61.5,247.2,386.7,89.3,23.3,60.0,2.4,934.1,49.6,14.1,784.7,85.6,944.1715517241379,-10.071551724137862,-1.0667078144587547
West Madhya Pradesh,1983,4.8,0.6,0.1,13.7,13.9,88.3,238.2,364.4,291.5,55.2,0.0,1.1,1071.9,5.4,27.7,982.5,56.3,944.1715517241379,127.7284482758622,13.528097520267282
West Madhya Pradesh,1984,15.2,6.1,0.0,0.1,0.0,63.5,165.3,536.0,60.3,12.5,0.0,0.5,859.5,21.3,0.1,825.2,13.0,944.1715517241379,-84.67155172413788,-8.967814330935983
West Madhya Pradesh,1985,2.1,0.0,0.2,4.5,4.2,55.4,211.7,294.4,144.4,157.8,0.0,0.0,874.7,2.1,8.9,705.9,157.8,944.1715517241379,-69.47155172413784,-7.357937399964746
West Madhya Pradesh,1986,9.5,40.5,2.5,0.2,5.3,129.8,470.6,237.5,33.4,6.5,0.1,1.2,937.1,50.0,8.0,871.3,7.8,944.1715517241379,-7.071551724137862,-0.7489689465039064
West Madhya Pradesh,1987,25.7,13.2,0.6,0.0,7.1,74.3,144.2,362.7,77.7,55.1,8.1,15.3,783.9,38.9,7.7,658.9,78.5,944.1715517241379,-160.2715517241379,-16.97483380339816
West Madhya Pradesh,1988,3.5,0.6,2.2,5.1,4.7,136.0,313.6,278.9,146.5,59.5,0.4,0.1,951.2,4.1,12.0,875.0,60.1,944.1715517241379,7.028448275862161,0.7444037328838826
West Madhya Pradesh,1989,2.3,0.2,9.4,0.2,2.9,129.8,150.5,369.5,88.2,0.6,0.0,4.8,758.5,2.5,12.5,738.1,5.4,944.1715517241379,-185.67155172413788,-19.665022885415873
West Madhya Pradesh,1990,0.7,9.3,1.3,1.0,29.4,161.2,265.0,384.2,258.3,23.2,2.8,7.6,1144.0,10.0,31.8,1068.7,33.6,944.1715517241379,199.82844827586212,21.164421646782124
West Madhya Pradesh,1991,0.1,3.6,1.3,3.3,1.3,96.4,344.7,262.2,25.1,0.0,3.8,3.6,745.5,3.7,5.9,728.5,7.4,944.1715517241379,-198.67155172413788,-21.041891313220216
West Madhya Pradesh,1992,0.1,0.2,0.1,0.1,5.8,51.0,211.8,314.4,105.9,62.7,2.2,0.0,754.2,0.2,6.0,683.1,64.9,944.1715517241379,-189.97155172413784,-20.12044859615115
West Madhya Pradesh,1993,0.0,5.0,7.2,0.6,2.9,113.5,337.7,236.9,300.5,22.1,1.3,4.1,1031.9,5.0,10.7,988.7,27.5,944.1715517241379,87.7284482758622,9.291579280869303
West Madhya Pradesh,1994,14.7,5.4,0.2,5.5,1.3,221.1,352.9,385.8,187.2,2.6,2.9,0.0,1179.5,20.1,6.9,1147.0,5.5,944.1715517241379,235.32844827586212,24.924331584247827
West Madhya Pradesh,1995,14.7,0.8,15.6,1.4,1.3,67.2,320.2,252.1,163.6,19.6,0.0,8.1,864.7,15.5,18.3,803.1,27.7,944.1715517241379,-79.47155172413784,-8.41706695981424
West Madhya Pradesh,1996,10.3,4.7,2.2,0.4,1.4,48.6,438.5,366.3,154.7,57.3,1.1,0.0,1085.4,15.0,4.0,1008.0,58.4,944.1715517241379,141.2284482758622,14.9579224260641
West Madhya Pradesh,1997,3.0,0.0,0.7,4.0,1.7,89.7,345.9,334.8,97.2,36.1,51.4,93.9,1058.3,3.0,6.4,867.6,181.4,944.1715517241379,114.12844827586207,12.087681318871955
West Madhya Pradesh,1998,2.5,0.6,8.9,1.9,0.6,92.9,279.0,208.4,286.6,39.1,6.4,0.0,926.9,3.1,11.3,867.0,45.5,944.1715517241379,-17.271551724137908,-1.8292810975503953
West Madhya Pradesh,1999,0.9,31.0,0.0,0.0,4.5,127.0,284.0,188.0,330.8,86.2,0.3,0.0,1052.7,32.0,4.5,929.8,86.5,944.1715517241379,108.52844827586216,11.494568765356247
West Madhya Pradesh,2001,2.1,0.0,1.1,6.0,16.4,203.6,269.2,198.9,27.5,62.2,0.0,0.0,787.0,2.2,23.5,699.1,62.2,944.1715517241379,-157.17155172413788,-16.646503639844816
West Madhya Pradesh,2002,0.4,19.7,1.5,1.7,3.9,138.9,46.9,317.7,141.0,5.9,5.9,0.8,684.1,20.1,7.1,644.4,12.6,944.1715517241379,-260.07155172413786,-27.544946810696107
West Madhya Pradesh,2003,1.1,21.1,0.1,1.0,0.3,128.7,307.5,228.0,254.9,0.9,0.2,2.5,946.4,22.2,1.4,919.2,3.6,944.1715517241379,2.2284482758620925,0.23602154415611817
West Madhya Pradesh,2004,16.8,0.0,0.0,0.4,4.8,83.7,218.0,421.9,55.7,43.7,2.2,0.8,848.1,16.8,5.3,779.2,46.7,944.1715517241379,-96.07155172413786,-10.175222029164404
West Madhya Pradesh,2005,13.7,3.1,12.3,6.1,1.9,81.2,345.7,130.5,155.1,1.3,0.0,1.4,752.2,16.8,20.3,712.4,2.7,944.1715517241379,-191.97155172413784,-20.332274508121053
West Madhya Pradesh,2006,0.0,0.0,44.3,3.3,22.8,74.5,299.0,501.9,198.1,13.7,8.6,3.0,1169.2,0.0,70.4,1073.5,25.2,944.1715517241379,225.02844827586216,23.833428137602855
West Madhya Pradesh,2007,1.7,11.5,2.6,0.6,14.6,99.9,305.6,220.6,138.3,0.0,10.5,0.6,806.5,13.3,17.8,764.3,11.1,944.1715517241379,-137.67155172413788,-14.581200998138302
West Madhya Pradesh,2008,0.4,0.0,2.5,2.5,3.8,194.2,221.8,205.8,139.7,12.9,7.5,0.0,791.1,0.4,8.8,761.5,20.5,944.1715517241379,-153.07155172413786,-16.212260520306522
West Madhya Pradesh,2009,5.5,0.0,0.1,1.3,6.5,56.8,320.3,172.7,139.6,89.9,65.1,19.1,877.0,5.5,7.9,689.4,174.1,944.1715517241379,-67.17155172413788,-7.1143376011993675
West Madhya Pradesh,2010,2.2,5.4,0.8,0.1,0.4,62.2,258.5,291.5,136.1,13.6,4.6,0.8,776.3,7.6,1.4,748.3,19.0,944.1715517241379,-167.87155172413793,-17.77977226888378
